,field_numb,XCOORD.y_x,YCOORD.y_x,FM100_b100mean_100,FM100_b100median_100,DN100_b100mean_100,DN100_b100median_100,DI300_b300mean_300,DI300_b300median_300,COB300_b300mean_300,COB300_b300median_300,DN250_b250mean_250,DN250_b250median_250,DN200_b200mean_200,DN200_b200median_200,DN300_b300mean_300,DN300_b300median_300,DI250_b250mean_250,DI250_b250median_250,DI100_b100mean_100,DI100_b100median_100,DI200_b200mean_200,DI200_b200median_200,COB200_b200mean_200,COB200_b200median_200,Brillo300_b300mean_300,Brillo300_b300median_300,COB250_b250mean_250,COB250_b250median_250,brillo200_b200mean_200,brillo200_b200median_200,AD300_b300mean_300,AD300_b300median_300,AD200_b200mean_200,AD200_b200median_200,AD100_b100mean_100,AD100_b100median_100,COB100_b100mean_100,COB100_b100median_100,brillo250_b250mean_250,brillo250_b250median_250,brillo100_b100mean_100,brillo100_b100median_100,AD250_b250mean_250,AD250_b250median_250,SLAVI250_b250mean_250,SLAVI250_b250median_250,SL300_b300mean_300,SL300_b300median_300,SL250_b250mean_250,SL250_b250median_250,SLAVI300_b300mean_300,SLAVI300_b300median_300,SLAVI200_b200mean_200,SLAVI200_b200median_200,SLAVI100_b100mean_100,SLAVI100_b100median_100,SL200_b200mean_200,SL200_b200median_200,SL100_b100mean_100,SL100_b100median_100,NDMI200_b200mean_200,NDMI200_b200median_200,NDMI100_b100mean_100,NDMI100_b100median_100,FM300_b300mean_300,FM300_b300median_300,FM250_b250mean_250,FM250_b250median_250,llanos300_b300mean_300,llanos300_b300median_300,NDMI300_b300mean_300,NDMI300_b300median_300,NDMI250_b250mean_250,NDMI250_b250median_250,llanos250_b250mean_250,llanos250_b250median_250,ICHN300_b300mean_300,ICHN300_b300median_300,llanos100_b100mean_100,llanos100_b100median_100,llanos200_b200mean_200,llanos200_b200median_200,ICHN250_b250mean_250,ICHN250_b250median_250,FM200_b200mean_200,FM200_b200median_200,ICHN200_b200mean_200,ICHN200_b200median_200,ICHN100_b100mean_100,ICHN100_b100median_100
29,RZUA06,4954301.242999999,1948942.624,0.870421246649363,1.0,0.996702282102245,1.0,0.0280535903543603,0.0240808166563511,0.71365090650551,1.0,0.984547421054157,1.0,0.989728867152091,1.0,0.968439806749335,1.0,0.03386484543728,0.0319509021937847,0.0496119001559961,0.0496890172362328,0.0400058837429538,0.0405078250914812,0.862838915470494,1.0,0.393329249412078,0.374207735061646,0.814066496163683,1.0,0.374684720221212,0.361089110374451,0.258402204197465,0.280000001192093,0.34617284041496,0.360000014305115,0.392999998852611,0.400000005960464,0.936305732484076,1.0,0.381693071228484,0.364793360233307,0.363232143630552,0.352816134691238,0.306403162539476,0.319999992847443,0.48673058638893,0.554879903793335,0.863122632423903,0.892542779445648,0.852075019812082,0.874308168888092,0.441135826826609,0.515252411365509,0.522409936029196,0.573504984378815,0.542444698656759,0.583298027515411,0.834397690272151,0.86060494184494,0.798483175597167,0.820862293243408,0.641506809400953,0.679621756076813,0.654662835501855,0.681993782520294,0.584106701504562,0.428571432828903,0.684603014333648,1.0,0.741597381764749,0.820070117712021,0.579092439825258,0.644383043050766,0.615756804829112,0.667196094989777,0.774571706425429,0.829650938510895,4.42899554941122,4.94058918952942,0.809301195221563,0.832296669483185,0.796449383268249,0.834217488765717,4.79058279191269,5.33964419364929,0.764833411124472,1.0,5.0201496699595,5.45883011817932,5.2501727830013,5.49263286590576
30,RZUA05,4954301.244,1949342.624,0.694009219975241,1.0,0.995559612087383,1.0,0.0572411121826947,0.0434313137084246,0.921718972895863,1.0,0.99748669107755,1.0,0.997263421027805,1.0,0.996600371518421,1.0,0.0535414292758856,0.0429192800074816,0.0371730429221206,0.031083787791431,0.0500649791791107,0.041995320469141,0.930511182108626,1.0,0.369832126579104,0.36470091342926,0.936410256410256,1.0,0.37246315338552,0.369494825601578,0.389806095190821,0.400000005960464,0.393750001396984,0.400000005960464,0.30399999730289,0.340000003576279,0.882165605095541,1.0,0.369344732222205,0.366006106138229,0.383307881366748,0.377562627196312,0.40253968451113,0.439999997615814,0.56471779302132,0.606071293354034,0.827761869170984,0.850178003311157,0.8141550061382,0.842310011386871,0.552898617142204,0.596270382404327,0.556171257367812,0.594822585582733,0.506613063850587,0.565619587898254,0.810543273316055,0.822572529315948,0.818562534480992,0.834867835044861,0.665131505067206,0.689841032028198,0.626232955137633,0.664551019668579,0.799361930290506,1.0,0.813147528483261,1.0,0.802788315023646,0.837898254394531,0.663791239785037,0.699335217475891,0.671703032256404,0.699886858463287,0.81162964779197,0.840776681900024,5.19586692969539,5.55503702163696,0.788679114491993,0.836065590381622,0.809438974530466,0.84039968252182,5.24582449775461,5.57130098342896,0.806481060807031,1.0,5.19943731339251,5.58633279800415,4.83131377885837,4.97410035133362
31,RZUA04,4954301.246,1949742.624,0.378999554490441,0.28571429848671,1.0,1.0,0.245305555903409,0.240078866481781,0.917348027017419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.249356152662231,0.244007289409637,0.263386935280387,0.261797547340393,0.253666459480256,0.248949378728867,0.875996810207337,1.0,0.352288940066769,0.352489411830902,0.903580562659847,1.0,0.351552856765124,0.351884186267853,0.346925208009676,0.400000005960464,0.300250000227243,0.319999992847443,0.119999999552965,0.119999997317791,0.789808917197452,1.0,0.350650424192467,0.350707083940506,0.359526960042338,0.359704494476318,0.342650602530523,0.400000005960464,0.505727191671175,0.584277629852295,0.802376836521581,0.827717661857605,0.790442776085878,0.801799178123474,0.514812298936229,0.598597228527069,0.471108053622225,0.5150186419487,0.30134130961642,0.272233426570892,0.779974031583488,0.794404119253159,0.774210482983306,0.803300976753235,0.586770627524364,0.672236740589142,0.43683480909783,0.416849136352539,0.742087407907202,1.0,0.708983951873687,1.0,0.771890543921794,0.834234237670898,0.620995413314378,0.702005475759506,0.613661407866354,0.693339765071869,0.766551056442802,0.830822974443436,5.18962508918595,5.71189546585083,0.652288238175761,0.641726195812225,0.749858122684913,0.822070389986038,5.10470837267716,5.57020163536072,0.642006130091627,1.0,4.9014624071962,5.19232702255249,4.06622779133296,3.9258234500885
32,RZUA07,4954301.251,1948542.623,0.0,0.0,0.661802066004928,0.660065352916718,0.0058319541283051,0.0,0.189943141435679,0.0,0.74721223224432,0.766666650772095,0.736112004674103,0.746140897274017,0.744735635353375,0.789181470870972,0.0033356107559461,0.0,5.39789454700048e-05,0.0,0.0014020388052952,0.0,0.0650602409638554,0.0,0.449456164938611,0.461694329977036,0.137179487179487,0.0,0.464767130273691,0.47167843580246,0.0383471071555923,0.0,0.0100613496969083,0.0,0.0,0.0,0.0,0.0,0.456917598589709,0.468172430992126,0.474396765040431,0.477614372968674,0.0244799998402596,0.0,0.203248846902288,0.17829355597496,0.906180679463644,0.911056399345398,0.907673322642448,0.911056399345398,0.220676349018347,0.184129238128662,0.185259214118304,0.170477300882339,0.168536704202945,0.165515065193176,0.900635286827832,0.901337146759033,0.904768548869147,0.911056399345398,0.367619448247318,0.356583297252655,0.350899469978237,0.348585739731789,0.100566573536008,0.0,0.0590631374728898,0.0,0.561290198117388,0.528333574533463,0.395852627013221,0.370753303170204,0.38118219515068,0.362901702523232,0.54445155628395,0.521632224321365,2.60797659850415,2.2046811580658,0.513044281074634,0.513642221689224,0.529415761799582,0.519223839044571,2.46836867846392,2.1922709941864,0.0242630392313004,0.0,2.29985296681186,2.17557799816132,2.0928396591412,2.10271239280701
33,RZUD12,4955501.251,1946542.623,0.488245934389437,0.428571432828903,0.975003923413051,1.0,0.0326791683737947,0.0109674800187349,0.544871794871795,1.0,0.944274995449262,1.0,0.949173203992844,1.0,0.949952792493027,1.0,0.0290738680679948,0.0082435728982091,0.0234354550345171,0.0169581342488527,0.0265945063451771,0.0088388519361615,0.538,1.0,0.413400312817448,0.410157635807991,0.513076923076923,0.75,0.412889168508989,0.405935376882553,0.2306925211917,0.119999997317791,0.195471697539653,0.119999997317791,0.202105262561848,0.239999994635582,0.666666666666667,1.0,0.416494758894056,0.420009180903435,0.402923871591253,0.379078090190887,0.207430830026568,0.119999997317791,0.363975150415469,0.27058345079422,0.87404151028388,0.876756250858307,0.875276939452946,0.876750737428665,0.376699139670943,0.308589607477188,0.371074750207671,0.332225948572159,0.419050591496321,0.519009590148926,0.879370915530315,0.876756250858307,0.857284554794653,0.867294311523438,0.512939944694945,0.540470480918884,0.576754820461457,0.659558087587357,0.43481571956484,0.28571429848671,0.400482776130827,0.142857149243355,0.662794589279113,0.736433833837509,0.509335647420286,0.51971560716629,0.49929714970633,0.478461921215057,0.657080341950406,0.69716864824295,3.95151457387858,3.75759375095367,0.716234830893888,0.820125758647919,0.671830546059589,0.742306709289551,3.84529850363539,3.47526395320892,0.409516205076878,0.28571429848671,3.88514892075529,3.65994453430176,4.22810440751451,4.83647108078003
34,RZUD08,4955501.251,1948142.623,0.201091905498201,0.142857149243355,0.934813405840825,0.95285952091217,0.0201498836022205,0.0108567690476775,0.561253561253561,1.0,0.962234181694224,1.0,0.95688943241576,1.0,0.961494449345644,1.0,0.0179454126594701,0.0104587124660611,0.0067768267778237,0.0038082671817392,0.0146805008836434,0.008655110374093,0.502001601281025,0.5,0.417692775744678,0.412950456142426,0.564582265504869,1.0,0.428732102299618,0.427325502038002,0.139230769107139,0.0,0.120987653778291,0.0,0.0502564100882946,0.0,0.362179487179487,0.0,0.419853459554257,0.414686292409897,0.441565637390454,0.448758035898209,0.140312500065193,0.0,0.323761601180347,0.262863874435425,0.886490089079425,0.901337146759033,0.889634608645127,0.901337146759033,0.323152717135948,0.26771479845047,0.297636178823618,0.232349693775177,0.23612718146246,0.209642246365547,0.894799706396067,0.911041080951691,0.904376792967023,0.921964645385742,0.432833258898152,0.413565963506699,0.370560766016315,0.377985969185829,0.38322959703585,0.28571429848671,0.380055284366588,0.28571429848671,0.657904961955882,0.664481908082962,0.46416299906643,0.455253630876541,0.462443750675606,0.452383041381836,0.659479175827057,0.661684811115265,3.74364140300119,3.73951315879822,0.612521716139533,0.606492012739182,0.637923489070614,0.615226924419403,3.74746627293834,3.71959447860718,0.327196276024304,0.142857149243355,3.56115381912615,3.26149225234985,3.10286091097552,2.63820576667786
35,RZUD01M,4955501.251,1950942.623,0.634766530161151,1.0,0.980479738125666,1.0,0.0505662510642105,0.0295505095273256,0.645825932504441,1.0,0.966653144390077,1.0,0.96422918199068,1.0,0.961145685917531,1.0,0.0502701602904769,0.032134048640728,0.038822263749522,0.0342583544552326,0.0480289831711629,0.033623144030571,0.670916334661355,1.0,0.406342034737838,0.389544039964676,0.668030690537084,1.0,0.398608023043231,0.380321994423866,0.360000001778314,0.319999992847443,0.381481483624673,0.38000001013279,0.392631577818017,0.359999999403954,0.77602523659306,1.0,0.402547842829207,0.38529971241951,0.381112821376362,0.363292843103409,0.375312502321322,0.360000014305115,0.466103325057189,0.542684137821198,0.893825757155844,0.911041080951691,0.883716864610994,0.901337146759033,0.458908203999942,0.537212073802948,0.477787282042373,0.568477272987366,0.538538568342725,0.622176289558411,0.868315831785094,0.87673419713974,0.838419941961765,0.834867835044861,0.591708601239793,0.672604143619537,0.657408622308419,0.724010646343231,0.546489276910048,0.428571432828903,0.562986683607162,0.571428596973419,0.733279358634401,0.817711710929871,0.570971261074815,0.651679873466492,0.578980982257557,0.664322197437286,0.738733264566577,0.822460263967514,4.47602263676338,5.02207660675049,0.788735321396357,0.838681131601334,0.746071561302954,0.827383399009705,4.5463631234254,5.21489405632019,0.573593075064856,1.0,4.56379830732021,5.32162284851074,4.90777523040772,5.65611505508423
36,RZUD04,4955501.251,1949742.623,1.0,1.0,1.0,1.0,0.0889389975572367,0.0761698856949806,0.974263400780973,1.0,0.999372064030689,1.0,0.999562637316142,1.0,0.999258586117931,1.0,0.0880790549937798,0.077344685792923,0.100198464147794,0.0973837934434414,0.0892127490082054,0.0816501677036285,0.989208633093525,1.0,0.365215693985529,0.359205022454262,0.983120204603581,1.0,0.359309724989099,0.356121778488159,0.498725764226385,0.519999980926514,0.521490686891242,0.560000002384186,0.562926834676324,0.600000023841858,1.0,1.0,0.363317391879776,0.358968764543533,0.352444728183898,0.353107020258904,0.509682542540961,0.560000002384186,0.607577792999663,0.62548416852951,0.818016591079441,0.844240069389343,0.806336140005212,0.834867835044861,0.606849961795201,0.62644636631012,0.608349389107214,0.627786695957184,0.62874705136014,0.630151808261871,0.790193010651091,0.807945966720581,0.754529898315668,0.776968598365784,0.704827294150507,0.721045196056366,0.723964131913384,0.72467839717865,0.912235520629969,1.0,0.926708075183127,1.0,0.831044618888444,0.849330008029938,0.701177696009277,0.720386654138565,0.70576764222508,0.722075194120407,0.833960611734321,0.849215924739838,5.60187502728836,5.79544854164124,0.846587936995459,0.847613394260406,0.833214586325944,0.848395347595215,5.63269368086749,5.78687906265259,0.941579188080356,1.0,5.64874763218862,5.77587699890137,5.77265485286713,5.79447317123413
37,RZUD10,4955501.251,1947342.623,0.0495905381194345,0.0,0.993773153253422,1.0,0.044562958031139,0.0363041050732136,0.624600638977636,0.5,0.995296190431356,1.0,0.994345056220365,1.0,0.995868114977387,1.0,0.0399561977290246,0.0343429893255234,0.0217470395271993,0.0186838191002607,0.0352122031454259,0.0293119018897414,0.567492012779553,0.5,0.407313288702266,0.414021134376526,0.59616368286445,0.5,0.417195788976075,0.420613393187523,0.100164384139727,0.0,0.0728395063843992,0.0,0.0358974354771467,0.0,0.464968152866242,0.5,0.411416759293825,0.416699141263962,0.434657044372251,0.430118799209595,0.0846875002025627,0.0,0.249501568161351,0.157007686793804,0.842700294301056,0.852202236652374,0.844565166939826,0.850178003311157,0.265009753168121,0.160396039485931,0.229317025715204,0.155684918165207,0.178054593575346,0.155684918165207,0.849708240849417,0.86060494184494,0.842958847681681,0.850168943405151,0.361367014240507,0.273473888635635,0.317894284891929,0.268458515405655,0.284297354949564,0.0,0.237682848402085,0.0,0.579449395732283,0.493013978004456,0.38959767540852,0.286738902330399,0.374016986690339,0.275266766548157,0.565995059288157,0.483259648084641,3.53739490045851,2.84631085395813,0.50608219144245,0.468797937035561,0.552863380558266,0.482496201992035,3.42390048311292,2.81186759471893,0.192180931236219,0.0,3.30132816302701,2.80268812179565,2.88195141512363,2.74869823455811
38,RZUD07,4955501.251,1948542.623,0.664355065348079,1.0,0.992529589263573,1.0,0.0244095621780678,0.0156496712006629,0.563523131672598,0.5,0.971323423018822,1.0,0.973031471284588,1.0,0.962615193760692,1.0,0.0275678051994048,0.0211571594700217,0.0351124499142889,0.0346376970410347,0.0303462843178751,0.0263745095580816,0.677367576243981,1.0,0.409252439879073,0.406692519783974,0.643076923076923,1.0,0.391968989367462,0.382976889610291,0.113111111376848,0.0,0.166037736120839,0.119999997317791,0.245853659583301,0.200000002980232,0.834405144694534,1.0,0.398428252205782,0.395590096712112,0.37383214132801,0.358047276735306,0.136320000320673,0.0599999986588955,0.350131980885944,0.302105963230133,0.869664588527112,0.87673419713974,0.868398572848393,0.874317169189453,0.31325963705489,0.243508145213127,0.379697435002337,0.343910962343216,0.489250963432835,0.55525329709053,0.863296635195894,0.867294311523438,0.857089655612832,0.86060494184494,0.521419012606868,0.535016357898712,0.622414465122796,0.719154089689255,0.343555491463833,0.28571429848671,0.404931629884631,0.28571429848671,0.634983913841028,0.608111560344696,0.456125346669995,0.410240143537521,0.494714034032279,0.480264246463776,0.660873679332358,0.668533027172089,3.63787377261955,3.34990966320038,0.752649162483061,0.839656889438629,0.677310387984147,0.731155037879944,3.90537575459191,3.98251914978027,0.467874234265973,0.428571432828903,4.07341671514811,4.24222135543823,4.72869078792743,5.02455568313599
39,RZUD06,4955501.251,1948942.623,0.57504521069836,0.428571432828903,1.0,1.0,0.0541356501072311,0.0484287720173597,0.666015625,0.5,0.994017961657852,1.0,0.998858821001365,1.0,0.990330146244642,1.0,0.0600823624820067,0.0588436052203178,0.0882727824697259,0.0916188843548298,0.0685297554916442,0.0708203390240669,0.755795363709033,1.0,0.406088131162362,0.402028873562813,0.696063394683027,0.5,0.39353005547328,0.392705380916595,0.116657382038144,0.0,0.118993711124801,0.0,0.197000001557171,0.219999998807907,0.861464968152866,1.0,0.401809286358797,0.396514236927032,0.383022866310022,0.37255734205246,0.114444444754294,0.0,0.310796199707389,0.242464743554592,0.849340236983048,0.860630929470062,0.841293824346442,0.856335520744324,0.310611955754681,0.237378492951393,0.321311535018355,0.260833263397217,0.369213885956212,0.400569647550583,0.837383165074594,0.850178003311157,0.849426551541286,0.86060494184494,0.454883390247918,0.409297749400139,0.488346436696917,0.563552021980286,0.332064172050465,0.142857149243355,0.350157270592356,0.28571429848671,0.634548779099965,0.594345331192017,0.452908544711285,0.397436112165451,0.446922721528095,0.37704136967659,0.634992125381897,0.598224222660065,3.76275728353614,3.32911264896393,0.683141445765248,0.785246819257736,0.648863466712308,0.64321169257164,3.82583986158796,3.53053760528564,0.399246922923258,0.428571432828903,3.95598926574179,3.86750626564026,4.40737527164061,4.58712244033813
40,RZUD02,4955501.251,1950542.623,0.0004520795862131,0.0,0.82974718644833,0.842131048440933,0.0050829733482012,0.0025213399203494,0.207086894586895,0.0,0.868066009376551,0.894590735435486,0.841619930141348,0.850928783416748,0.892701744269102,0.925464391708374,0.0027163294135919,0.0013009662507101,0.0008821239784876,0.0004455203888937,0.0016314358855642,0.0006609904230572,0.0824659727782226,0.0,0.459560878881621,0.469739407300949,0.121732444900051,0.0,0.471439761833015,0.476602137088776,0.0557340714781238,0.0,0.020621117736612,0.0,0.0,0.0,0.0432692307692308,0.0,0.468788834022076,0.47410261631012,0.479292647284307,0.481940746307373,0.0286852586494974,0.0,0.173131650386705,0.150714956223965,0.887569268444171,0.901337146759033,0.893049606724342,0.901337146759033,0.198218539007481,0.159992590546608,0.170227517396356,0.149328246712685,0.148624083628289,0.142312213778496,0.89594597586467,0.901337146759033,0.901799023449421,0.901337146759033,0.305929011384838,0.281632244586945,0.276097422590652,0.272141993045807,0.0833079513551584,0.0,0.0309414096935798,0.0,0.552863896653962,0.516687572002411,0.33465383049409,0.299467653036118,0.309695947396847,0.285516992211342,0.529767236940362,0.504005700349808,2.66383757193883,2.31043970584869,0.497694628869558,0.492053911089897,0.528458822322836,0.503303945064545,2.43171641225753,2.23083436489105,0.0198539485232518,0.0,2.34044810096072,2.19849634170532,2.19939756155014,2.16566455364227
41,RZUD13,4955501.251,1946142.623,0.575992699676809,0.428571432828903,0.96356393634134,1.0,0.0317234832368235,0.0220516053959727,0.589209401709402,1.0,0.944750720296133,1.0,0.944788848933501,1.0,0.946899099057896,1.0,0.0312353710774981,0.0218437220901251,0.0253891557474342,0.0204674452543259,0.0296894650030318,0.021614589728415,0.586538461538462,1.0,0.418255657801189,0.389656603336334,0.587647360328037,1.0,0.420220028185094,0.389530658721924,0.253296399112388,0.200000002980232,0.240503145229517,0.119999997317791,0.164210526566756,0.0599999986588955,0.656050955414013,1.0,0.418904313386595,0.389815747737885,0.414718054912307,0.388795539736748,0.251541502420375,0.159999996423721,0.392482224104483,0.425747126340866,0.862988291112711,0.889712691307068,0.856102150779823,0.876745223999023,0.393949246898277,0.427875906229019,0.389864611770844,0.414638549089432,0.353017903888187,0.375788003206253,0.841982500883018,0.867294311523438,0.804457807422277,0.827717661857605,0.514270759333111,0.616791605949402,0.499307947798659,0.596187472343445,0.531262647999034,0.428571432828903,0.53256034548335,0.428571432828903,0.668766367794494,0.792416274547577,0.512527015899745,0.623945772647858,0.514251828020753,0.632460832595825,0.671101858351855,0.79291844367981,4.12620560437491,4.81414461135864,0.675633650021538,0.772389113903046,0.670417721253234,0.78388375043869,4.10569659200713,4.67435932159424,0.531764974670934,0.428571432828903,4.08023375265253,4.5541524887085,4.01594169815974,4.301598072052
42,RZUD09,4955501.251,1947742.623,0.704851754103442,1.0,0.993026252048625,1.0,0.0521326129407445,0.0339532755315304,0.644404973357016,0.5,0.984273492680181,1.0,0.98563231951687,1.0,0.985872802238905,1.0,0.0524547832345714,0.0410489812493324,0.0494821878247057,0.0469788424670696,0.0536894479854147,0.0460142940282822,0.723505976095618,1.0,0.399402489741586,0.394025892019272,0.663427109974425,1.0,0.386515333037748,0.36760538816452,0.182714681669946,0.0,0.268322981338693,0.280000001192093,0.306666666553134,0.319999992847443,0.856466876971609,1.0,0.395560237456695,0.385160267353058,0.372242192650915,0.359682828187943,0.216126482565648,0.119999997317791,0.356677972350753,0.304674208164215,0.840110805331155,0.856335520744324,0.835138885265213,0.850168943405151,0.331685580364036,0.247310936450958,0.403562352260195,0.473398789763451,0.465348350384475,0.545378804206848,0.836092601369762,0.850178003311157,0.792704563977113,0.820862293243408,0.530960054362862,0.62746399641037,0.593164423812169,0.664935886859894,0.405771288013475,0.28571429848671,0.450161008767356,0.28571429848671,0.642433075930529,0.612076342105865,0.460804524236564,0.398034244775772,0.485187006502403,0.50842958688736,0.663320245842139,0.712060838937759,3.9027016636095,3.3413074016571,0.754084402978613,0.831295847892761,0.702023854002983,0.810067683458328,4.05188136195135,4.06153440475464,0.539251485333656,0.428571432828903,4.34118099737467,4.85216665267944,4.79746393777838,5.33607530593872
43,RZUD11,4955501.251,1946942.623,0.701803053418795,1.0,0.997671955729288,1.0,0.038061273589422,0.0312088262289762,0.730782918149466,1.0,0.994989665638539,1.0,0.995170905815666,1.0,0.99547587306474,1.0,0.0349451559765225,0.0281573496758938,0.0338808639980261,0.0361539348959923,0.0332822903972821,0.027165163308382,0.754210104250201,1.0,0.391442693468062,0.394525021314621,0.725525371604306,1.0,0.385279333881038,0.381303250789642,0.234570637758089,0.119999997317791,0.269250000221655,0.159999996423721,0.32390244087068,0.360000014305115,0.844444444444444,1.0,0.391233452322191,0.394186228513718,0.369851213577506,0.359179809689522,0.240476191162117,0.119999997317791,0.402815606928303,0.342136234045029,0.851758485041864,0.867277264595032,0.853610458493425,0.867277264595032,0.397013881437513,0.335319668054581,0.436378289107308,0.433621257543564,0.514868152294895,0.623165965080261,0.864179321729912,0.874317169189453,0.884529043192887,0.898302972316742,0.566991412562647,0.630544781684875,0.644661680486808,0.745003163814545,0.461958723390744,0.428571432828903,0.472818574436878,0.428571432828903,0.671517009750062,0.717993080615997,0.525512573633936,0.529328733682632,0.53181117162378,0.531726479530334,0.672201071664945,0.71458226442337,4.23284066305744,4.18197870254517,0.754409362327668,0.836036622524261,0.697623260880289,0.801324486732483,4.25693930601265,4.23190450668335,0.520961496794813,0.428571432828903,4.44063284652038,4.60369157791138,4.93206236848784,5.69182968139648
44,RZUD03,4955501.251,1950142.623,0.347329989123268,0.28571429848671,0.997383255092277,1.0,0.0357537461148519,0.0218414813280106,0.633807829181495,1.0,0.978429928376124,1.0,0.981600744096655,1.0,0.975566677818095,1.0,0.0339340283675418,0.022169079631567,0.0337824439345425,0.0304644033312798,0.032884746776011,0.0230751670897007,0.621187800963082,0.5,0.410229538742696,0.412690788507462,0.627179487179487,0.5,0.409630846924486,0.411184459924698,0.287282609522505,0.159999996423721,0.243950618132029,0.0,0.0933333333486166,0.0,0.680064308681672,0.5,0.410209310401782,0.413334041833878,0.399409278088315,0.402343824505806,0.270468751317821,0.119999997317791,0.378087509894685,0.261194705963135,0.878119255253467,0.895375907421112,0.882303756581713,0.895375907421112,0.389898724632265,0.299442857503891,0.353395764337432,0.227798283100128,0.291989284495895,0.230208553373814,0.880011171102524,0.895356416702271,0.872472115755081,0.876756250858307,0.463382133913617,0.402049630880356,0.423507345076173,0.377305507659912,0.455028330047137,0.28571429848671,0.431998834805016,0.28571429848671,0.679022674282349,0.718181788921356,0.494935258902414,0.477515637874603,0.48527784840188,0.446803659200668,0.674120333790779,0.691738277673721,4.15987776585471,3.81946015357971,0.643260569444725,0.601022392511368,0.659869149230831,0.637097001075745,4.09238683501171,3.30303621292114,0.409251052930702,0.142857149243355,3.9958864021061,3.21713280677795,3.80187790751457,3.26866340637207
45,RZUD05,4955501.251,1949342.623,0.0880876338234344,0.0,0.999358973824061,1.0,0.0765163991247927,0.062340285629034,0.722202486678508,1.0,0.996845804086098,1.0,0.997443179813602,1.0,0.996441896918824,1.0,0.0722775562525464,0.0584111958742142,0.0591830625736083,0.0542560163885355,0.0674619008999148,0.053900770843029,0.668665067945644,0.5,0.395738063482788,0.397400990128517,0.70025641025641,0.5,0.403699272088766,0.411678850650787,0.163545706698934,0.119999997317791,0.105500000389293,0.0,0.0221052630559394,0.0,0.5625,0.5,0.399759406788447,0.404944822192192,0.416044265411462,0.420261979103088,0.129960474407249,0.0,0.315575844246494,0.243385881185532,0.852740636143486,0.867285788059235,0.857860619239962,0.874317169189453,0.34002015834048,0.269734352827072,0.279642060068319,0.207266554236412,0.182244790735927,0.137072682380676,0.875056126432599,0.898302972316742,0.911388280379831,0.921964645385742,0.43667156852427,0.376296579837799,0.33305496744021,0.273263931274414,0.38624526237492,0.28571429848671,0.329833008596153,0.142857149243355,0.651944958294431,0.653177499771118,0.490487134072744,0.464556217193604,0.469515249872011,0.421242877840996,0.633754855936784,0.598274677991867,4.03908764874494,3.87513852119446,0.509777069769122,0.449835509061813,0.607826710132482,0.544060081243515,3.89105302833835,3.5132269859314,0.26866689726248,0.142857149243355,3.70873799264056,3.17928409576416,3.18367228816398,2.94142627716064
46,RZUE09,4955901.251,1947742.623,0.459053687988573,0.428571432828903,1.0,1.0,0.113148681650087,0.117727410048246,0.700284090909091,0.5,0.998255295247373,1.0,0.999445462188782,1.0,0.99670168234628,1.0,0.112854061307162,0.11220758408308,0.111298660330829,0.110418878495693,0.111520088388593,0.109697159379721,0.670926517571885,0.5,0.405929661150253,0.402440011501312,0.656010230179028,0.5,0.408670227271825,0.407790571451187,0.127777777674297,0.0,0.110429448309852,0.0,0.154146340380355,0.0,0.806349206349206,1.0,0.411428043360419,0.411233261227608,0.391036382221407,0.385279595851898,0.100967742262348,0.0,0.246045413216135,0.158072084188461,0.845580413619811,0.86060494184494,0.837658249918158,0.844257473945618,0.284818222439268,0.208091095089912,0.253030742055956,0.158457681536674,0.325423942294129,0.236713752150536,0.83856286312799,0.850168943405151,0.882033415694735,0.876745223999023,0.383761393780365,0.283280029892921,0.461189159394082,0.432483464479446,0.363234848647187,0.28571429848671,0.290242479477984,0.142857149243355,0.600320473794014,0.543014615774155,0.423998424306485,0.340128093957901,0.379145969787946,0.292613968253136,0.562592752481503,0.49870502948761,3.8569885031409,3.26519238948822,0.646406353765745,0.636942684650421,0.571965009825913,0.496916189789772,3.62243799464755,2.98338890075684,0.293707892572661,0.0,3.65970176930697,2.98143768310547,4.18392058035628,4.14904880523682
47,RZUE11,4955901.251,1946942.623,0.0547695130871508,0.0,1.0,1.0,0.0615591316030272,0.0571297034621239,0.612317550729797,0.5,0.996324044863383,1.0,0.998069913314877,1.0,0.991371777928482,1.0,0.0620740811586475,0.061232715845108,0.0737209748123077,0.0749752558767796,0.0641513693754633,0.0658766776323318,0.622302158273381,0.5,0.40929528123326,0.419360935688019,0.625384615384615,0.5,0.415382621464906,0.421586617827415,0.150939226850291,0.0,0.0780368098543466,0.0,0.0029268292028729,0.0,0.534810126582278,0.5,0.41150261969188,0.420703232288361,0.431965176986345,0.433849662542343,0.117429718943724,0.0,0.274857020901271,0.162887588143349,0.863910071794299,0.875525683164597,0.859346883723539,0.867294311523438,0.29567646787271,0.1748056858778,0.242799776548383,0.156710803508759,0.14029303370373,0.131791904568672,0.857609456740085,0.867277264595032,0.854858078470278,0.856335520744324,0.373164660849814,0.296227633953094,0.265140196805598,0.252300173044205,0.287836678492167,0.0,0.267153819747593,0.0,0.594476533889685,0.516336023807526,0.422219723206418,0.320614665746689,0.401283728962354,0.304887890815735,0.578557388638098,0.502869158983231,3.69765143308843,2.9481213092804,0.464548280094839,0.445632427930832,0.558244962926645,0.49353700876236,3.61168510309136,2.9335640668869,0.229640583976344,0.0,3.48251887567388,2.93460392951965,2.96061601923473,2.82699251174927
